,time,username,longitude,latitude,text,sentiment,marker_color
57,2020-03-31,Dipali Thakkar,8.768561,51.7279745,"I am listening to German Stories.

What about you guys?

Ich höre deutschenGesichte.

Was über Leute?

#wirbleibenzuhaus #StayAtHome",0.0,white
58,2020-03-31,David Reuker,6.8143080000000005,51.238447,#stayathome Aktionen für Kinder | Polizei NRW https://t.co/9yNuL36W5V,0.0,white
59,2020-03-31,drkleipzigland,12.3021615,51.217864500000005,"Wir bleiben für euch da!
Unsere „Auenzwerge“ in der Notbetreuung sind fleißig dabei, ihrer Kreativität freien Lauf zu lassen. 
#DRK #SARSCoV2 #CoronaVirus #Wirsindda #füreinander #bleibtzuhause #stayathome #dankedasseseuchgibt #drkleipzigland https://t.co/gZMJqiEpBE",0.2333333333333333,palegreen
60,2020-03-31,Lorenz Gösta Beutin,13.4246065,52.506701,".#bleibZuhause ist ein Luxus, den man sich leisten können muss. Leicht mit für Garten &amp; gesichertem Einkommen. #Corona &amp; die soziale Frage, was sind die Antworten der Linken? Morgen Abend 19 Uhr auf https://t.co/pr4QOcpb42
#BGE #linke #COVID19 #HartzIV #StayAtHome #linksfraktion https://t.co/vavowsZ0xa",-0.175,white
61,2020-03-31,Björn Waide,9.761433,52.3797985,K2 hat die Corona-Regeln verinnerlicht! #StayAtHome https://t.co/gKYYSbTpdj,0.0,white
62,2020-03-31,Jobportal TEMPBUS,13.4246065,52.506701,Arbeitsvertrag - Entstehung und Gültigkeit https://t.co/FioD93wqsE via @JobTEMPBUS #Arbeitsrecht #CoronaVirusDE #homeschooling #homeoffice #StayAtHome #INFO #Erntehelfer #politik #Arbeitswelt #minijob #Berlin,0.0,white
63,2020-03-31,Susanne Fischer,13.4246065,52.506701,"Diese #Coronakrise belastet uns alle. Einige mehr als andere. Wenn ihr Hilfe braucht (oder jemand kennt, der Hilfe braucht), sind hier einige wichtige Nummern für euch #corona #StayAtHome https://t.co/eaS13YLeRs",-0.10000000000000002,white
64,2020-03-31,Katie Griggs,13.4246065,52.506701,"Guten Morgen ihr lieben! Hier unser allererste Auftritt als virtuelle Chor um ihre #HomeOffice bssl aufzuheitern! (vielleicht!)
Bitteschön 

https://t.co/MlDblI6bls

#coronachoir #CoronaVirusDE #coronavirusdeutschland #Corona #StayAtHome #HomeFest #wirbleibenzuhause",0.25,white
65,2020-03-31,blocksupport,11.642021,52.127018,"Wie versprochen, kommt jetzt unser ""Corona"" Kleber- Paket!

4€ von jedem Paket spenden wir an die Tafel'n Sachsen-Anhalt. 💙💪

Könnt ihr gerne weiter sagen... 😊

➡️ https://t.co/q6x43h0KnJ
- - -
#FlattenTheCurve #StayAtHome #scheisscorona #nurderfcm #clubfansgegencorona #Danke https://t.co/LglE4c4U08",0.3333333333333333,white
66,2020-03-31,Heike KD Blessmann,9.003542,48.661709,In the making. https://t.co/Helumy1eNI Danke für die Nähanleitung! @Essen_Ruhr @feuerwehressen #coronavirusdeutschland #StayAtHome #KeepDistance https://t.co/BtdDHeesfY,0.0,palegreen
67,2020-03-31,Amélie M.,13.4246065,52.506701,"Für alle Berliner_innen gibt es ab sofort 3 Monate Zugriff auf alle Online-Angebote des #vöbb völlig umsonst! Einfach online anmelden und sofort E-books, E-Journals, Filme, Hörbücher und noch vieles mehr  nutzen! 📚🎞💿📲

#StayAtHome #zuhause

https://t.co/00YFI8gmML",0.11666666666666665,white
68,2020-03-31,Tiger und Sternchen,6.8143080000000005,51.238447,"Wir wünschen Euch einen schönen Dienstag! 😻❤️😻 Passt gut auf Euch auf! Ich relaxe hier ein bisschen mit dem Löwen. 🦁 Wir senden liebe Grüße! 💕

#katze #cats #stayathome #homeoffice #wirbleibenzuhause #together #gemeinsam #allefüralle #togetherathome https://t.co/gaPV7SsMj7",0.4,white
69,2020-03-31,Martina S. Nickel,13.4246065,52.506701,Stay Höme...u heard me 🚷 #ikea #StayAtHome #coronavirus #CoronaVirusDE https://t.co/SVlqrJTRUP,0.0,white
70,2020-03-31,se.servicesGmbH,13.602599,52.373195,"Liebe Schüler*innen, 
die #Coronakrise trifft uns alle...ihr habt genug um die Ohren mit Selbststudium &amp; co. 
Aber: nach Corona 🔜 eure #Zukunft!
#Elektrotechnik? #Bewerbung: https://t.co/DzjKZPYYyq
#Ausbildung2020
#Bewirbdichjetzt #stayathome #LustaufHandwerk #seservices https://t.co/fReVznBm1S",0.2125,white
71,2020-03-31,Birte Sindt 🛋,10.1257525,54.34180445,"„Die Tulpen sehen aus, als würden sie gleich Kamelle spucken!“ - Ja, ich warte nur darauf, dass sie endlich was ausspucken! #StayAtHome https://t.co/0EGHoYPmmZ",-0.35,white
72,2020-03-31,Rauriser Tal,12.936603,47.15263135,"Quarantänegebiete im Salzburger Land bleiben laut Landeshauptmann Haslauer aufrecht (Flachau, Gasteiner Tal, Großarl, Hüttschlag). Hinzu kommen die Stadtgemeinde Zell am See, Saalbach und Altenmarkt. Bleibt gesund und #StayAtHome!",0.6666666666666666,red
73,2020-03-31,HMK,13.4246065,52.506701,IBB Hilfe gerade eingegangen! Berlin kann... IBB auch.. Danke @PR_ibb #IBB #berlin #coronavirusdeutschland #coronavirus #COVID19 #StayAtHome #berlinhilft,0.0,palegreen
74,2020-03-31,DIE LINKE. SOE,13.772458,51.076827,"🚩

HEUTE bleiben wir für das Wohl aller Menschen ZU HAUSE, 
MORGEN gehen wir für das Wohl aller Menschen AUF DIE STRAßE ! 

#StayAtHome 
#keeponfighting https://t.co/9bhoCApqGk",0.0,white
75,2020-03-31,bq :),7.1874501,49.34595145,Träumt die #FDP von einer national liberalen Revolution oder vom #Faschismus oder #Gulag man weiss es nicht #StayAtHome #COVID19de @spdbt @spdde https://t.co/GDYkbIBoBm,0.7,white
76,2020-03-31,GROSSKONZERN - der kleine Verlag,13.4246065,52.506701,"Eddy Blümchen macht es sich gemütlich.

#CatsOfTwitter #cats #CatsOfTheQuarantine #StayHome #StayAtHome https://t.co/BWJTZee3Ct",0.5,white
77,2020-03-31,David B. Priestley,9.7708665,52.4025265,"Home Office, Tag 14: Habe heute den Kollegen einen Kuchen 🥧 mitgebracht. Im Büro war es eine Challange: Wer schafft am meisten Kuchen, bevor alles weg ist! Zuhause quält man sich ein wenig, weil 16 Stücke weg müssen 😶 #StayAtHome (5/16 geschafft) #StayStrong https://t.co/QWAXMShKLB",0.0,lime
78,2020-03-31,ᴅᴇʀMɪᴄʜᴇʟ,9.98985529604936,53.54240139970988,"Moin Hamburg ⚓=❤
Durchhalten!
#StayAtHome #wirbleibenzuhause #schönesgegendoofes https://t.co/mi3JbuVAGg",0.35,white
79,2020-03-31,Hypercode,6.96747,50.957617049999996,"Gute Aktion von den Kollegen von @railslove: „Veedelsretter“, eine Plattform auf der KölnerInnen Gutscheine für die derzeit geschlossenen Geschäfte in ihrem Viertel kaufen können. https://t.co/Fpd5MYKbxG #StayAtHome #WirBleibenZuhause #SupportYourLocals #Corona #Köln",0.07500000000000001,white
80,2020-03-31,Thomas Hebes,11.135359999999999,49.439987,"Wow hier wurde in 3 Tage ein Projekt aus dem Boden gestampft. Kurz zusammengefasst: dabei handelt es sich um 97 kostenlosen Hörgeschichten für Kinder. Geeignet bis 12 Jahre. #Coronakrise #allonewithkids #StayAtHome
#likeit https://t.co/5CoZS77JlR",0.175,white
81,2020-03-31,Spruchkörper,10.4541051,51.163475000000005,"@OmniFactu Die #Feinstaubwerte sind in den Wohngebieten fürchterlich😷, weil die Menschen #StayAtHome nach dem #Homeoffice zur kalten Nacht hin ihre Kaminöfen #Homefires anfeuern. @Kachelmann hat sicher Zahlen und Fakten. https://t.co/YymldFZbb8",0.2833333333333333,white
82,2020-03-31,Matti Merker,8.946673,49.8654775,In Urlaubgedanken schwelgen. 🏔️. #Seefeld🇦🇹 ❌ #Zypern🇨🇾 ❌ #coronavirus #COVID19de #StayAtHome #BleibtZuhause https://t.co/RygIBWuhxF,0.0,white
83,2020-03-31,mallefitz 🇪🇺,11.20463,48.7455985,#Frühstück #DisneyPlus Einen schönen Tag Tweeties #StayAtHome https://t.co/Y6EVLzSldE,0.0,white
84,2020-03-31,Rauriser Tal,12.936603,47.15263135,"Für alle, die nicht so einen Ausblick haben. Bleibt gesund und #StayAtHome 🤗🏔🥰 https://t.co/QemTK0Mu1L",0.5,white
85,2020-03-31,Matti Merker,8.946673,49.8654775,Gerade von @julian_r zugesendet bekommen. Sieht gut aus und kann gerne so weiter gehen. #CoronaVirus #COVID19de #StayAtHome #BleibtZuhause https://t.co/hepD9O6KLg,0.3333333333333333,white
86,2020-03-31,Ingo Otto,7.2257295,51.470912999999996,"Ganz schrecklich in Zeiten von #corona, dass geliebte Menschen allein im Krankenhaus sterben müssen. Das bricht mir das Herz. Dieses Virus ist eine Tragödie für uns alle.... Deshalb ist es wichtig, dass wir alle zu Hause bleiben #StayAtHome",-0.07500000000000001,white
87,2020-03-31,Die Kellner's,7.718139000000001,51.113568,"In Erinnerungen wühlen, wird wohl einige Zeit unser Motto bleiben....
#StayAtHome #karwendel #throwback https://t.co/b67BmDHZdv",0.0,white
88,2020-03-31,#Amselküche,12.945145,52.539227,"Guten Morgen
mal neue Dinge ausprobieren...weiss jmd wie die im Kaffee schmeckt und ob sie sich auch zum aufschäumen eignet?
#stayathome #newthings #homeoffice https://t.co/b0ykGKuGgl",0.5,white
89,2020-03-31,Einfach Retour nach Hause 🏡,7.58292045,47.5598907,"Guten Morgen vom #TeamFrühdienst!
Auch wenn nur einige wenige Nasen in meinem Zug sitzen: Ich bin mir sicher, es sind jene, die unser Land jetzt gerade braucht. #Grundversorgung #SBBConnect #StayAtHome",0.45,palegreen
90,2020-03-31,Miss Sophie 🇩🇪🇪🇺🇿🇦,24.6699433,-28.4794852,"Wer nicht hören will, muss fühlen. Froschsprünge machen und im Dreck wälzen müssen: Strafe bei Verstoss gegen die Ausgangsperre.
2 Surfer in Jeffreys Bay wurden arrestiert und mussten R5000 Bussgeld zahlen.
#SANDF #SAPolice #StayAtHome #Südafrika https://t.co/fqVJZ13Xut",0.0,white
91,2020-03-31,Axel R.....,7.716336500000001,50.7035295,#COVID19 erstaunlich wie viel Betrieb doch noch im Berufsverkehr ist. #StayAtHome,0.25,white
92,2020-03-30,Renat Künzi,7.4150165,46.9951839,"„Wenn wir nun auf den On-Schalter drücken zu mehr Überwachung, können wir die Maschinerie wieder abschalten? Diese Frage wird uns noch lange beschäftigen.“ Stefano Brusoni von der ETH Zürich zum Technologieboost in der Coronakrise. #Covid_19 #StayAtHome https://t.co/OdHElTN8gB",-0.16666666666666666,white
93,2020-03-30,energy_DD,11.7958475,51.1373855,"@peter_simone Nach Aussage der meisten Virologen, u.a. auch @c_drosten heute im #NDRPodcast, muss hier auch die hohe Diagnostik in DE beachtet werden, d.h. die Länderstatistiken lassen sich nur bedingt miteinander vergleichen. Dennoch, #StayAtHome bleibt richtig und wichtig.",0.425,palegreen
94,2020-03-30,Ursula Allan,7.6400215,47.003182949999996,"Jesses, nun die Diskussion über Maskenpflicht 🙄
Woher nehmen und nicht stehlen? Das Gesundheitspersonal braucht die mehr als wir!
Haltet euch an die Vorgaben! 
Repeat after me: 
HALTET ABSTAND!!! 
BLEIBT WENN IMMER MÖGLICH ZUHAUSE!!! 
HYGIENE!!! 
#staysafe #stayathome #Covid_19",0.0,white
